Index;scenario;dwt_30;dwt_50;dwt_70;dwt_90;dwt_110;dwt_130;stripWidth;vol;peat;location;crit35a
883;ilomantsi_sphagnum_P2_vol_0_sarka_50;-0.418738289;-0.628107433;-0.669981262;-0.711855091;-0.732792005;-0.745354154;50;0;sphagnum_P2;Ilomantsi;-0.644503201
884;laihia_sphagnum_P1_vol_0_sarka_30;-0.305824522;-0.458736782;-0.489319235;-0.519901687;-0.535192913;-0.544367648;30;0;sphagnum_P1;Laihia;-0.520669274
885;viitasaari_sphagnum_P1_vol_0_sarka_30;-0.084925719;-0.127388578;-0.13588115;-0.144373722;-0.148620008;-0.15116778;30;0;sphagnum_P1;Viitasaari;-0.732255005
886;laihia_sphagnum_P2_vol_0_sarka_30;-0.373656482;-0.560484723;-0.597850372;-0.63521602;-0.653898844;-0.665108539;30;0;sphagnum_P2;Laihia;-0.529562145
887;viitasaari_sphagnum_P2_vol_0_sarka_30;-0.087939287;-0.131908931;-0.14070286;-0.149496789;-0.153893753;-0.156531932;30;0;sphagnum_P2;Viitasaari;-0.365738179
888;laihia_sphagnum_P1_vol_0_sarka_50;-0.380898105;-0.571347157;-0.609436968;-0.647526778;-0.666571684;-0.677998627;50;0;sphagnum_P1;Laihia;-0.772269464
889;viitasaari_sphagnum_P1_vol_0_sarka_50;-0.281821875;-0.422732812;-0.450915;-0.479097187;-0.493188281;-0.501642937;50;0;sphagnum_P1;Viitasaari;-0.318670819
890;laihia_sphagnum_P2_vol_0_sarka_50;-0.0965522;-0.1448283;-0.15448352;-0.16413874;-0.16896635;-0.171862916;50;0;sphagnum_P2;Laihia;-0.355858273
891;viitasaari_sphagnum_P2_vol_0_sarka_50;-0.422746504;-0.634119755;-0.676394406;-0.718669056;-0.739806381;-0.752488776;50;0;sphagnum_P2;Viitasaari;-0.381446146
892;kankaanpaa_sphagnum_P1_vol_0_sarka_30;-0.471883175;-0.707824763;-0.755013081;-0.802201398;-0.825795557;-0.839952052;30;0;sphagnum_P1;Kankaanpaa;-0.583264805
893;juva_sphagnum_P1_vol_0_sarka_30;-0.041979886;-0.062969829;-0.067167817;-0.071365806;-0.0734648;-0.074724197;30;0;sphagnum_P1;Juva;-0.741273079
894;kankaanpaa_sphagnum_P2_vol_0_sarka_30;-0.014172399;-0.021258598;-0.022675838;-0.024093078;-0.024801698;-0.02522687;30;0;sphagnum_P2;Kankaanpaa;-0.344166806
895;juva_sphagnum_P2_vol_0_sarka_30;-0.395723028;-0.593584542;-0.633156845;-0.672729148;-0.692515299;-0.70438699;30;0;sphagnum_P2;Juva;-0.564692205
896;kankaanpaa_sphagnum_P1_vol_0_sarka_50;-0.041052924;-0.061579386;-0.065684678;-0.06978997;-0.071842616;-0.073074204;50;0;sphagnum_P1;Kankaanpaa;-0.767913745
897;juva_sphagnum_P1_vol_0_sarka_50;-0.394749164;-0.592123745;-0.631598662;-0.671073578;-0.690811036;-0.702653511;50;0;sphagnum_P1;Juva;-0.634432162
898;kankaanpaa_sphagnum_P2_vol_0_sarka_50;-0.059170341;-0.088755511;-0.094672545;-0.10058958;-0.103548097;-0.105323207;50;0;sphagnum_P2;Kankaanpaa;-0.441085887
899;juva_sphagnum_P2_vol_0_sarka_50;-0.240347334;-0.360521001;-0.384555734;-0.408590467;-0.420607834;-0.427818254;50;0;sphagnum_P2;Juva;-0.320050435
